scientificName
Perdita (Perdita) zebrata
Perdita (Perdita) yosemitensis
Perdita (Perdita) xanthochroa
Perdita (Perdita) wootonae
Perdita (Perdita) wilmattae
Perdita (Perdita) ventralis
Perdita (Perdita) trimaculata
Perdita (Perdita) tridentata
Perdita (Perdita) triangulifera
Perdita (Perdita) tortifoliae
Perdita (Perdita) timberlakei
Perdita (Perdita) thermophila
Perdita (Perdita) thelypodii
Perdita (Perdita) stottleri
Perdita (Perdita) stepheni
Perdita (Perdita) stathamae
Perdita (Perdita) sphaeralceae sphaeralceae
Perdita (Perdita) sphaeralceae
Perdita (Perdita) snowii
Perdita (Perdita) similis
Perdita (Perdita) sexmaculata
Perdita (Perdita) semicaerulea
Perdita (Perdita) rivalis
Perdita (Perdita) rhois
Perdita (Perdita) rhodura
Perdita (Perdita) rectangulata
Perdita (Perdita) punctulata
Perdita (Perdita) punctosignata
Perdita (Perdita) punctifera
Perdita (Perdita) proxima
Perdita (Perdita) prionopsidis
Perdita (Perdita) pretiosa
Perdita (Perdita) phymatae
Perdita (Perdita) perpallida perpallida
Perdita (Perdita) perpallida
Perdita (Perdita) pedernalensis
Perdita (Perdita) oregonensis
Perdita (Perdita) octomaculata octomaculata
Perdita (Perdita) octomaculata
Perdita (Perdita) obscurella
Perdita (Perdita) obliquenotata
Perdita (Perdita) obliqua
Perdita (Perdita) numerata
Perdita (Perdita) nasuta
Perdita (Perdita) missionis
Perdita (Perdita) mimosae
Perdita (Perdita) mesillensis
Perdita (Perdita) mentzeliarum
Perdita (Perdita) mentzeliae
Perdita (Perdita) media
Perdita (Perdita) maura
Perdita (Perdita) martini
Perdita (Perdita) marginata
Perdita (Perdita) macswaini
Perdita (Perdita) luteola
Perdita (Perdita) luteiceps
Perdita (Perdita) leucogastra
Perdita (Perdita) lepidosparti
Perdita (Perdita) lenis
Perdita (Perdita) laticincta
Perdita (Perdita) labergei
Perdita (Perdita) kiowi
Perdita (Perdita) jucunda
Perdita (Perdita) jonesi
Perdita (Perdita) interserta Cockerell, 1922
Perdita (Perdita) interserta
Perdita (Perdita) interrupta
Perdita (Perdita) inornata
Perdita (Perdita) hirticeps
Perdita (Perdita) heliotropii
Perdita (Perdita) halictoides Smith, 1853
Perdita (Perdita) gutierreziae
Perdita (Perdita) florissantella
Perdita (Perdita) flavipes
Perdita (Perdita) fallax
Perdita (Perdita) eximia
Perdita (Perdita) exilis
Perdita (Perdita) exclamans/triangulifera
Perdita (Perdita) exclamans/ashmeadi
Perdita (Perdita) exclamans
Perdita (Perdita) eucnides
Perdita (Perdita) ericameriae
Perdita (Perdita) eriastri
Perdita (Perdita) eremica
Perdita (Perdita) electa
Perdita (Perdita) durangoensis
Perdita (Perdita) drymariae
Perdita (Perdita) dolichocephala
Perdita (Perdita) divaricata
Perdita (Perdita) dispar
Perdita (Perdita) difficilis
Perdita (Perdita) dentata
Perdita (Perdita) deltophora
Perdita (Perdita) dasylirii
Perdita (Perdita) covilleae
Perdita (Perdita) confusa
Perdita (Perdita) cleomellae
Perdita (Perdita) claypolei
Perdita (Perdita) chrysothamni
Perdita (Perdita) chamaesarachae
Perdita (Perdita) calloleuca calloleuca
Perdita (Perdita) bruneri
Perdita (Perdita) beameri
Perdita (Perdita) atrata
Perdita (Perdita) atramentata
Perdita (Perdita) ashmeadi
Perdita (Perdita) andreasana
Perdita (Perdita) amplipennis
Perdita (Perdita) affinis
Perdita (Perdita) affecta
Perdita (Perdita)
Perdita (Pentaperdita) nigroviridis
Perdita (Pentaperdita) melanochlora
Perdita (Pentaperdita) fortis
Perdita (Pentaperdita) coahuilensis
Perdita (Pentaperdita) bradleyana
Perdita (Pentaperdita) albovittata
Perdita (Macroteropsis) latior
Perdita (Macroteropsis) arcuata
Perdita (Macrotera) lobata
Perdita (Macrotera) laticauda
Perdita (Macrotera) knulli
Perdita (Macrotera) bidenticauda
Perdita (Macrotera) bicolor
Perdita (Macrotera)
Perdita (Hexaperdita) xanthisma
Perdita (Hexaperdita) pratti
Perdita (Hexaperdita) ignota
Perdita (Hexaperdita) heterothecae
Perdita (Hexaperdita) foveata
Perdita (Hexaperdita) callicerata
Perdita (Hexaperdita) boltoniae
Perdita (Hexaperdita) bishoppi
Perdita (Hexaperdita) asteris
Perdita (Heteroperdita) pilonotata
Perdita (Heteroperdita) hooki
Perdita (Heteroperdita) hippolyta
Perdita (Heteroperdita) arenaria
Perdita (Glossoperdita) pelargoides
Perdita (Epimacrotera) peculiaris
Perdita (Epimacrotera) nanula
Perdita (Epimacrotera) euphorbiae
Perdita (Epimacrotera) dolanensis
Perdita (Epimacrotera) diversa
Perdita (Epimacrotera) crassula
Perdita (Epimacrotera) biguttata
Perdita (Epimacrotera)
Perdita (Cockerellula)
Perdita (Cockerellia) verbesinae
Perdita (Cockerellia) tricincta
Perdita (Cockerellia) scopata
Perdita (Cockerellia) purpurascens
Perdita (Cockerellia) perpulchra
Perdita (Cockerellia) lingualis
Perdita (Cockerellia) lepachidis
Perdita (Cockerellia) coreopsidis
Perdita (Cockerellia) beata
Perdita (Alloperdita) novaeangliae
Perdita (Alloperdita) gertschi
Perdita (Alloperdita) bradleyi
Peponapis pruinosus
Peponapis (Xeropeponapis) timberlakei
Peponapis (Peponapis) pruinosa
Peponapis (Peponapis) citrullina
Peponapis (Peponapis) angelica
Patellapis Madagalictus castaneus
Patellapis (Zonalictus)
Patellapis (Patellapis) rubricata
Patellapis (Patellapis)
Patellapis (Pachyhalictus)
Patellapis (Chaetalictus) stoeberia
Patellapis (Chaetalictus) pearstonensis
Patellapis (Chaetalictus) disposita
Patellapis (Chaetalictus) capillipalpis
Patellapis (Chaetalictus)
Paratetrapedia (Paratetrapedia) moesta
Paratetrapedia (Paratetrapedia) lugubris
Paratetrapedia (Paratetrapedia) chocoensis
Paratetrapedia (Paratetrapedia) calcarata
Paratetrapedia (Lophopedia) pygmaea
Paratetrapedia (Lophopedia) klugi
Paratetrapedia (Lophopedia) apicalis
Paranthidium (Paranthidium) jugatorium
Paracolletes (Anthoglossa)
Pachyprosopis (Pachyprosopis) trichopoda
Pachyprosopis (Pachyprosopis) angophorae
Pachymelus (Pachymelus) peringueyi
Pachymelus (Pachymelus) micrelephas
Pachymelus (Pachymelus)
Pachyanthidium (Pachyanthidium) bicolor
Pachyanthidium (Pachyanthidium) benguelense
Osmia pumula
Osmia nr hesperos
